Cm_(M)
-0.285717109032798
-0.999263001482687
1.1294822443261487
-0.8862849018447879
-0.29166332480321366
1.1235360285557332
-1.0765638064980916
1.010557928917834
0.11267934758505692
0.409990136105844
0.10673313181464104
0.201872584141293
-0.6008665448648323
-0.42842628752277573
0.9748806342953397
-0.9933167857122713
0.18403393683004562
-0.6603287025689897
-0.10138442014990999
2.3544026930317914
0.01753989525840496
1.4327392486173516
-0.8268227441406304
0.11267934758505692
-0.48194222945651743
-0.3927489929002812
0.03537854256965207
0.5348606672845746
-0.5711354660127536
-0.012191183593673645
0.09484070027380954
-0.5532968187015063
1.4565241116990146
1.7776197633014645
-0.48194222945651743
0.35052797840168654
0.42188256764667553
-1.0944024538093389
0.4813447253508327
-0.04192226244575251
-1.0765638064980916
-0.6722211341098212
-0.15490036208365157
-1.0825100222685073
1.0581276550811598
-0.7197908602731471
-0.9531115667049205
0.6418925511520578
-0.7614143706660573
-0.9457470595489453
-1.0765638064980916
-0.018137399364089524
-0.8862849018447879
-0.9873705699418555
-0.19057765670614607
-1.4036056738709575
-0.27977089326238214
-0.6484362710281583
-1.1093368504139998
-1.2014343376768224
1.6586954478931497
1.2424603439640476
-0.3630179140482026
0.2137650156821245
1.6349105848114867
-0.1608465778540672
-1.159810827283912
-1.1538646115134963
0.29106582069752907
1.0402890077699125
-0.21436251978780907
-1.207380553447238
-0.25003981441030354
-0.23220116709905617
-0.5057270925381804
0.6537849826928893
0.4813447253508327
1.3673308751427782
0.5883766092183161
-1.0171016487939342
0.11267934758505692
-0.0657071255274155
-0.8625000387631249
-1.3441435161668
-0.8387151756814619
-0.8446613914518777
-0.30355575634404514
-0.27382467749196654
-0.5414043871606747
2.3127791826388817
-0.4403187190636072
-0.29760954057362954
0.6894622773153838
-0.3095019721144609
0.6478387669224737
0.023486111028820575
-0.999263001482687
-1.231165416528901
2.491165655751354
-0.8981773333856193
-0.20247008824697757
1.4565241116990146
-0.7197908602731471
-0.1846314409357302
-1.0111554330235184
-0.29166332480321366
0.01159367948798908
0.4813447253508327
-0.42248007175235996
-1.0587251591868445
-0.8565538229927091
-0.6365438394873267
1.2246216966528007
-0.2084163040173932
-1.0289940803347657
-0.44626493483402296
0.5051295884324958
0.35052797840168654
-0.9160159806968666
1.7538349002198017
0.2970120364679447
-0.24409359863988767
0.9213646923615976
-0.1727390093948987
-0.6781673498802369
-0.38085656135944973
-1.254950279610564
-0.7197908602731471
0.6478387669224737
-0.5473506029310905
-1.0765638064980916
-0.8208765283702147
-0.0657071255274155
0.35052797840168654
-0.5532968187015063
0.29106582069752907
1.4803089747806775
1.8787054313985323
-1.2192729849880695
-0.5414043871606747
-0.7316832918139786
0.409990136105844
-1.1835956903655749
0.433774999187507
1.866812999857701
-0.9933167857122713
0.9451495554432605
-1.2133267692176535
-1.046832727646013
-0.8268227441406304
1.5516635640256664
1.2424603439640476
-0.6008665448648323
0.2434960945342031
-1.0825100222685073
1.4327392486173516
-0.08354577283866262
-1.136025964202249
1.0640738708515756
-0.12516928323157298
-0.8030378810589676
-1.0171016487939342
-0.5414043871606747
-0.07165334129783112
0.35052797840168654
0.409990136105844
0.5289144515141587
-0.22625495132864057
-0.6603287025689897
-0.1846314409357302
-0.6127589764056638
-1.207380553447238
-0.9873705699418555
-0.7614143706660573
-1.1895419061359906
0.29106582069752907
2.729014286567983
1.5992332901889925
0.17214150528921413
0.15430285797796703
-0.9576394910897769
3.442560179017873
0.9451495554432605
-1.1479183957430805
0.8321714558053617
0.273227173386282
0.029432326799236457
-0.29166332480321366
1.165159538948643
-0.3095019721144609
-0.7792530179773045
-0.5414043871606747
-0.7614143706660573
0.409990136105844
-0.1608465778540672
-1.0171016487939342
0.7370320034787098
0.14241042643713553
-0.8327689599110462
-0.12516928323157298
-0.00624496782325803
-0.8862849018447879
-1.0052092172531029
0.9451495554432605
