m_(kcal/mol/M)
0.40315735900839
-0.006866935040981444
-0.23051654997700224
0.07141043018662581
-0.4168912290903529
1.6705051769791743
0.6640819097670808
0.8653665632094997
-0.155966678331662
-0.43180120341942096
-1.7326964636306084
0.47770723065373016
-0.5324435301406303
-0.006866935040981444
-0.20815158848340015
0.08259291093342679
-0.14478419758486097
0.21678267989503935
-0.39825376117901784
0.25405761571770935
-1.5351393037704566
-0.4280737098371539
1.3723056903978132
-0.4429836841662219
3.7541740894664346
-0.12241923609125886
0.07513792376889275
-0.155966678331662
0.21678267989503935
-0.43180120341942096
-1.6357816304916661
-0.19324161415433208
-1.7438789443774094
-0.20815158848340015
-0.16342166549619605
0.719994313501086
-0.1298742232557929
0.23169265422410742
0.06768293660435871
-0.4206187226726199
0.5895320381217407
-1.550049278099525
0.701356845589751
-1.5463217845172577
0.7796342108173583
0.4180673333374581
-0.5026235814824942
-0.05159685802818564
0.36588242318571984
0.44043229483106
0.697629352007484
-0.23051654997700224
0.1795077440723692
-0.04414187086365161
-0.446711177748489
1.1486560754617925
0.30251503228718063
-1.5537767716817918
-1.6096891754157974
4.618952600552381
-0.3721613061031487
-0.14851169116712798
-0.22678905639473523
0.21305518631277226
-0.6330858568618397
0.36588242318571984
0.1795077440723692
-0.4541661649130231
1.2232059471071328
-0.3758887996854157
-1.5724142395931269
-0.2416990307238033
-1.5649592524285927
1.9687046635605356
1.0368312679937823
-1.7811538802000795
-0.20442409490113314
0.1795077440723692
0.037862987946222754
-0.446711177748489
1.819604920269855
-0.155966678331662
1.5959553053338345
-0.08141680668632177
1.7450550486245144
0.9399164348548397
-0.14478419758486097
0.36215492960345275
0.8355466145513636
-0.2379715371415363
-0.22306156281246822
-0.0665068323572537
-0.4616211520775571
-0.006866935040981444
1.4021256390559493
-0.3870712804322168
-0.4131637355080859
-0.18578662698979806
0.7759067172350913
0.6342619611089447
-0.5287160365583633
0.011770532870353555
-0.3460688510272797
2.6321985212040637
-0.36097882535634773
-0.42434621625488694
-1.5202293294413889
-1.4531344449605825
-0.40570874834355186
-1.4717719128719176
0.09004789809796081
-0.4131637355080859
0.9809188642597769
-0.16714915907846306
1.2604808829298029
-1.4531344449605825
-0.16714915907846306
-1.4456794577960486
-0.6032659082037035
-0.040414377281384674
-0.4131637355080859
0.6491719354380128
-0.19324161415433208
0.5820770509572066
-0.47653112640662515
-0.4131637355080859
1.581045331004766
0.11986784675609695
-1.3860395604797764
0.47770723065373016
-0.2156065756479342
-0.11869174250899185
-0.3125214087868765
1.2232059471071328
-1.270487259429499
-0.40570874834355186
0.44043229483106
-0.23051654997700224
1.6257752539919705
1.6742326705614412
0.432977307666526
-0.35725133177408075
-0.17087665266073007
0.26524009646451047
1.547497888764363
-0.3721613061031487
-0.0031394414587145106
-0.3721613061031487
-1.5724142395931269
-1.24439480435363
0.6678094033493479
-0.36843381252088175
0.8877315247031017
1.7450550486245144
0.10495787242702888
0.36588242318571984
-0.23051654997700224
0.5261646472232013
0.04531797511075678
-0.3460688510272797
-0.2379715371415363
-1.5388667973527235
0.06022794943982468
-0.5361710237228973
-0.4168912290903529
-0.34234135744501265
-1.311489688834436
-0.08141680668632177
-0.025504402952316606
1.4468555620431536
-0.08887179385085581
1.3723056903978132
-0.155966678331662
0.9734638770952431
-1.5388667973527235
-1.5239568230236558
-0.6032659082037035
-0.23424404355926928
0.21678267989503935
-0.34979634460954667
-0.10378176817992378
0.16459776974330115
2.009707092965473
-1.5649592524285927
1.0703787102341853
-1.345037131074839
1.062923723069651
-0.155966678331662
-0.006866935040981444
-0.39825376117901784
-1.5985066946689959
-0.33488637028047863
-1.6544190984030012
0.38451989109705487
-1.6096891754157974
-0.46907613924209113
-1.587324213922195
-4.050451973084237
0.27642257721131147
-0.155966678331662
-1.661874085567535
1.6705051769791743
-0.5287160365583633
0.6715368969316149
-0.17833163982526412
0.40315735900839
-0.2827014601287404
-0.3125214087868765
-1.863158739009954
0.28015007079357857
-0.3311588766982116
-0.48771360715342615
0.037862987946222754
1.0368312679937823
-1.863158739009954
-0.16714915907846306
-0.07023432593952073
-0.2827014601287404
-0.03295939011685064
-0.12241923609125886
-0.1261467296735259
0.6640819097670808
0.24660262855317533
-0.439256190583955
1.1039261524745885
-1.907888661997158
1.789784971611719
0.015498026452620653
-0.1261467296735259
-0.3199763959514106
-1.5537767716817918
0.10495787242702888
0.999556332171112
0.1795077440723692
-0.08141680668632177
-0.14851169116712798
0.1571427825787671
-0.40943624192581884
-1.6954215278079383
-0.07768931310405475
-0.34234135744501265
1.7636925165358497
-0.47280363282435806
-0.5287160365583633
-0.3535238381918137
-0.2379715371415363
-0.26779148579967244
0.8131816530577614
-0.4019812547612848
0.16459776974330115
-1.5425942909349908
-1.5686867460108598
-0.40943624192581884
-1.5388667973527235
-0.45789365849529
0.1385053146674321
-1.5202293294413889
2.565103636723258
1.6928701384727767
0.47770723065373016
-0.155966678331662
